,name,amount,price,reviews,cost_per_ml
3812,Hummer  ,125,21.89,6.4,0.17512
3813,Mexx Simply For Him  ,30,5.95,6.2,0.19833333333333333
3815,MCM Onyx  ,50,32.66,6.5,0.6531999999999999
3817,Dsquared2 Wild  ,100,129.5,6.5,1.295
3818,Demeter Frankincense Cologne ,120,35.99,6.3,0.29991666666666666
3819,Armaf Tres Nuit  ,100,49.49,7.5,0.4949
3820,Cuba Brown  ,100,8.92,6.4,0.0892
3821,Banana Republic M  ,125,33.49,7.4,0.26792
3823,Eisenberg Men Secret I Palissandre Noir  ,30,99.5,7.6,3.316666666666667
3824,Acqua Dell Elba Essenza  ,100,76.5,8.0,0.765
3825,Hugo Boss Man  ,100,30.0,6.8,0.3
3826,Issey Miyake L'eau D'Issey Pour Homme  ,50,33.34,7.7,0.6668000000000001
3827,Cafe Cafe Pour Homme  ,100,28.31,4.7,0.28309999999999996
3828,Mercedes Benz  ,75,55.0,8.2,0.7333333333333333
3829,Rance Eau Superbe  ,50,78.53,7.2,1.5706
3830,Acqua Dell Elba Arcipelago Men  ,100,82.1,7.8,0.821
3831,Linn Young Mighty Mood Men  ,100,12.99,8.0,0.12990000000000002
3832,BVLGARI Aqva Amara  ,50,188.39,7.8,3.7678
3833,Al Haramain L'Aventure Intense  ,100,37.65,8.0,0.3765
3834,Ralph Lauren Polo Red Extreme  ,125,74.85,8.0,0.5988
3835,Bottega Verde Cedro Selvaggio  ,50,10.5,7.8,0.21
3836,Roberto Cavalli Uomo  ,60,38.95,7.4,0.6491666666666667
3837,Laura Biagiotti Romamor Uomo  ,75,40.66,7.7,0.5421333333333332
3839,Mercedes Benz The Move  ,20,14.99,6.0,0.7495
3840,Jesus Del Pozo Halloween Man Rock On  ,125,40.66,7.2,0.32527999999999996
3842,Tonino Lamborghini Mitico  ,75,10.99,6.0,0.14653333333333335
3843,Dolce & Gabbana Light Blue Love Is Love  ,100,66.0,7.3,0.66
3845,Tommy Hilfiger Bold  ,100,50.0,5.9,0.5
3846,Rabanne 1 Million Cologne  ,125,57.49,6.7,0.45992
3847,Yves De Sistelle Thallium Black  ,100,46.19,6.5,0.4619
3848,Everlast  ,50,22.69,8.2,0.45380000000000004
3849,Vespa Sensazione For Him  ,50,5.0,7.0,0.1
3850,French Connection Woman  ,30,14.99,6.8,0.49966666666666665
3851,Michel Germain Sexual Pour Homme  ,125,67.62,6.9,0.54096
3852,Kenneth Cole Blue  ,50,31.25,7.2,0.625
3853,Marc Ecko Ecko  ,100,19.77,5.4,0.1977
3855,Dior Higher Energy  ,50,75.0,6.9,1.5
3856,Vince Camuto Eterno  ,100,46.44,7.3,0.4644
3858,Glenn Perri Unpredictable  ,100,33.09,6.1,0.3309
3859,English Laundry Arrogant  ,100,100.54,7.1,1.0054
3860,Demeter Coconut Cologne ,120,39.71,6.7,0.3309166666666667
3861,Michel Germain Sexual Sugar Daddy  ,125,51.99,7.2,0.41592
3862,Dana Navy  ,100,23.3,6.8,0.233
3864,Dior Homme Eau  ,50,49.99,8.5,0.9998
3865,Jesus Del Pozo Halloween Man Rock On  ,75,32.75,7.2,0.43666666666666665
3866,Cartier L'Envol  ,80,209.99,7.8,2.6248750000000003
3867,Carolina Herrera 212 NYC Men  ,200,133.18,7.5,0.6659
3868,Jesus Del Pozo Halloween Man  ,50,26.46,7.3,0.5292
3869,Jennifer Lopez Eau De Glow  ,50,33.0,7.7,0.66
3871,Acqua Dell Elba Classica Men  ,50,88.26,7.4,1.7652
3872,Ulric De Varens Black  ,100,16.99,5.9,0.1699
3873,Tommy Hilfiger Freedom  ,100,109.19,3.9,1.0918999999999999
3875,Flavia Cygnus Pour Homme  ,100,19.4,7.5,0.19399999999999998
3876,Lubin Itasca  ,75,140.0,8.2,1.8666666666666667
3878,Mercedes Benz Select Men  ,20,16.5,8.0,0.825
3879,Giorgio Armani Diamonds For Men  ,30,88.9,7.1,2.9633333333333334
3880,Aramis Voyager  ,110,132.72,7.5,1.2065454545454546
3882,FC Barcelona  ,100,20.8,6.2,0.20800000000000002
3883,Mercedes Benz Man Intense  ,50,51.56,6.6,1.0312000000000001
3884,Mustang Performance  ,50,22.0,7.0,0.44
3886,Police To Be The King  ,75,43.67,6.5,0.5822666666666667
3887,Estee Lauder Pleasures For Men  ,50,24.77,7.4,0.4954
3889,"Knize Forest , ",125,84.71,7.2,0.67768
3890,Etienne Aigner Private Number for Men  ,100,41.26,6.6,0.41259999999999997
3891,Hummer Black  ,125,21.89,6.3,0.17512
3893,Rance Eau Superbe  ,100,110.3,7.2,1.103
3894,Dolce & Gabbana Light Blue Pour Homme Discover Vulcano  ,125,167.99,6.6,1.34392
3895,Van Gils Basic Instinct  ,75,22.6,6.8,0.30133333333333334
3897,Coty Gravity  ,50,30.26,6.7,0.6052000000000001
3907,Vince Camuto Virtu  ,100,33.99,7.6,0.33990000000000004
3908,Bentley Infinite Rush Rush White Edition  ,100,40.75,7.7,0.4075
3910,Pascal Morabito Bois & Or  ,200,25.1,6.9,0.1255
3911,La Rive Cabana  ,30,5.68,6.6,0.18933333333333333
3912,Cuba Silver  ,100,8.92,8.1,0.0892
3913,Tom Tailor For Him  ,50,24.5,7.1,0.49
3914,Cuba Authentic Bold  ,100,10.2,6.7,0.102
3915,Cuba Authentic Flame  ,100,10.2,6.4,0.102
3918,Kenzo Homme  Marine ,60,40.9,7.7,0.6816666666666666
3919,Jeanne Arthes Sultane Men Oud  ,100,8.85,8.3,0.0885
3920,Jeanne Arthes Private Club  ,100,6.8,6.0,0.068
3922,Mexx Summer Bliss for Him  ,30,8.13,7.3,0.271
3923,Toni Gard True  ,90,56.46,6.3,0.6273333333333333
3924,Toni Gard True  ,40,37.93,6.3,0.94825
3925,Toni Gard Seaside Man  ,40,37.93,6.4,0.94825
3927,Jil Sander Sun Men  ,75,26.8,7.5,0.35733333333333334
3928,Zimaya Icon  ,100,18.93,8.1,0.1893
3929,Route 66 The Road to Paradise  ,100,25.68,6.6,0.2568
3931,Guess Uomo Acqua  ,30,58.13,5.9,1.9376666666666666
3932,Hollister Canyon Sky Him  ,30,24.99,7.0,0.833
3933,Adolfo Dominguez Ámbar Negro  ,120,28.99,7.3,0.24158333333333332
3936,Davidoff Cool Water  ,75,39.0,7.2,0.52
3937,Replay # Tank Custom For Him  ,100,13.95,7.2,0.13949999999999999
3939,Bruno Banani Magnetic Man  ,30,14.03,6.2,0.4676666666666666
3940,Halston Z-14  ,75,15.54,7.7,0.2072
3943,Daniel Hechter  l'Homme ,90,14.31,7.5,0.159
3945,Roccobarocco Rocco Black  ,100,21.39,5.7,0.2139
3949,"Springfield  för män, ",200,47.87,7.9,0.23934999999999998
3956,Lamborghini Prestigio ,75,11.95,6.0,0.15933333333333333
3957,Al Haramain Oudh Burma  ,75,71.73,6.3,0.9564
3958,Hugo Boss Bold Incense  ,100,76.46,8.0,0.7646
3959,Ducati Ice  ,100,14.75,7.0,0.1475
3960,Jeep Adventure  ,100,19.75,8.0,0.1975
3961,Lattafa Pride Raw Human  ,100,21.0,7.5,0.21
3962,Matin Martin Wild & Spicy  ,100,45.38,6.0,0.45380000000000004
3968,Oros Oros Homme  ,85,60.99,7.9,0.7175294117647059
3969,Rue Broca Luminus Pour Homme  ,100,14.79,7.9,0.1479
3970,Annayake Dojou  ,100,78.63,8.1,0.7863
3972,Charlotte Meentzen for Men  ,50,39.62,6.6,0.7924
3973,Ligne St Barth Islander  ,100,117.36,7.3,1.1736
3974,El Ganso Sunday Mood  ,75,30.0,7.5,0.4
3975,Rance Sharisme  ,100,148.24,7.8,1.4824000000000002
3978,Lamborghini Acqua  ,200,22.64,6.5,0.11320000000000001
3979,Hollister Wave For Him  ,100,16.49,6.2,0.1649
3980,Al Haramain Portfolio Oriental Forest  ,75,91.55,8.0,1.2206666666666666
3981,Guess Uomo  ,100,25.65,7.2,0.2565
3982,Benetton Colors de Man Black Intenso  ,200,30.5,7.8,0.1525
3983,Benetton United Dreams for him Forever Green  ,100,24.4,7.3,0.244
3984,Zimaya Monopoly  ,100,33.03,6.0,0.33030000000000004
3985,Zimaya Vigour  ,100,33.03,6.7,0.33030000000000004
3987,Emir Vibrant Sensual Saffron  ,100,30.99,7.8,0.3099
3988,Armaf Venetian  ,100,23.99,7.6,0.23989999999999997
3989,Head Attitude  ,50,8.55,6.5,0.171
3990,Head Fire  ,50,8.64,7.5,0.1728
3991,Abercrombie & Fitch Authentic Night  ,15,7.95,7.2,0.53
3992,Khadlaj 25 Heritage  ,100,24.99,7.3,0.24989999999999998
3993,Khadlaj Valor Enigma  ,100,24.98,6.9,0.2498
3994,David Beckham Follow Your Instinct  ,50,9.99,6.6,0.1998
3998,Mercedes Benz Ultimate  ,40,15.19,7.4,0.37975
3999,Jil Sander Sun Men  ,75,27.76,7.5,0.37013333333333337
4000,Jil Sander Sun Men  ,40,20.99,7.5,0.5247499999999999
4001,Eisenberg Secret VII Ècho Lumineux  ,30,99.5,8.5,3.316666666666667
4002,Eisenberg Secret VII Ècho Lumineux  ,100,163.23,8.5,1.6322999999999999
4003,Eisenberg Secret VIII De Lumière et D'Ombre  ,100,149.2,8.5,1.492
4004,Eisenberg Secret VIII De Lumière et D'Ombre  ,30,99.5,8.5,3.316666666666667
4005,Eisenberg Secret VIII De Lumière et D'Ombre  ,50,118.9,8.5,2.378
4006,Eisenberg Secret VII Ècho Lumineux  ,50,130.32,8.5,2.6064
4007,Emper Presidente  ,100,10.9,5.3,0.109
4008,Emper Unplugged Event  ,80,8.4,7.0,0.10500000000000001
4012,Cuba Prestige  ,90,10.35,7.0,0.11499999999999999
4013,Arabian Oud Knight Silver  ,100,90.0,8.3,0.9
4015,Emper Saga  ,100,12.8,10.0,0.128
4016,Le Chameau Genesis Homme  ,100,15.47,7.0,0.1547
4017,Oriflame Greater For Him  ,75,19.0,8.0,0.25333333333333335
4019,Baldessarini Bella Lilac Diamond  ,30,31.75,7.1,1.0583333333333333
4020,Bullfrog Elisir N.3 Dark Honey  ,100,83.83,7.3,0.8382999999999999
4023,Issey Miyake A Drop d' Fraîche  ,50,32.89,7.2,0.6578
4025,Otto Kern Signature Man  ,30,23.26,6.6,0.7753333333333334
4026,Otto Kern Deep Grey  ,30,17.51,7.6,0.5836666666666667
4027,Otto Kern Deep Grey  ,50,26.11,7.6,0.5222
4028,Porsche Design Pure Life  ,100,92.65,6.4,0.9265000000000001
4029,Porsche Design Pure Life  ,50,68.83,6.4,1.3766
4031,s.Oliver Life Time Men  ,50,27.64,6.6,0.5528
4032,s.Oliver Superior Men Intense Blue  ,30,19.09,6.9,0.6363333333333333
4033,s.Oliver Life Time Men  ,30,18.43,6.6,0.6143333333333333
4034,Annayake Kagari For Him  ,100,79.95,7.2,0.7995
4037,Maison Alhambra Encode  ,100,16.32,5.0,0.1632
4038,Nautica Blue Ambition  ,50,8.89,6.3,0.1778
4040,Fortunate Action  ,50,4.98,6.5,0.09960000000000001
4041,Luxury For Men  ,100,9.3,6.8,0.09300000000000001
4043,Linn Young Pure Luck Men  ,30,4.48,8.0,0.14933333333333335
4044,Real Time  ,100,9.99,7.2,0.0999
4045,Armaf Beau Acute Men  ,100,36.78,7.2,0.3678
4048,Givenchy Monsieur  ,100,59.15,8.0,0.5915
4053,Philipp Plein Sport Thunder  ,40,16.08,7.5,0.40199999999999997
4054,Iceberg Twice Nero  ,75,11.79,7.4,0.15719999999999998
4055,Jean Paul Gaultier Scandal  ,100,78.9,6.8,0.789
4057,Rebel Adventure  ,100,10.07,4.0,0.1007
4058,Otto Kern Gentleman's Code  ,29,25.23,5.9,0.87
4062,Maison Alhambra Expose Intense  ,100,12.7,7.1,0.127
4063,Maison Alhambra Your Touch  ,100,18.43,8.5,0.1843
4065,John Varvatos XX Indigo  ,125,34.95,6.6,0.2796
4066,Hollister Feelin' Free For Him  ,30,8.5,7.8,0.2833333333333333
4068,Mercedes Benz Man Bright  ,100,40.4,6.9,0.40399999999999997
4070,Emir Forbidden Sugar  ,100,30.99,6.9,0.3099
4071,Paris Corner Manaal  ,100,27.95,7.3,0.27949999999999997
4075,Ard Al Zaafaran I Am The King  ,100,13.39,8.0,0.13390000000000002
4076,Auraa Desire Homme Intensus  ,100,24.99,8.9,0.24989999999999998
4077,Bharara King  ,100,39.98,7.5,0.3998
4078,Paris Corner Confidential  ,100,37.49,6.7,0.3749
4079,Armaf Tag Him Uomo Nero  ,100,18.1,7.9,0.18100000000000002
4080,Armaf Beau Star  ,100,19.99,5.0,0.1999
4081,Mustang Black  ,100,8.2,6.5,0.08199999999999999
4082,Mustang White  ,100,12.3,7.3,0.12300000000000001
4083,Ard Al Zaafaran Satwa  ,100,19.99,8.0,0.1999
4084,Bharara Tequila Gold  ,100,58.92,8.3,0.5892000000000001
4085,Maison Asrar Timeless  ,100,26.95,8.8,0.2695
4086,Kenneth Cole Mankind Rise  ,100,21.2,5.8,0.212
4088,Zimaya Charisma Pour Homme  ,100,20.0,7.9,0.2
4090,French Avenue Pinnace Noir  ,100,24.6,8.4,0.24600000000000002
4096,Rayhaan Royal Wood  ,100,24.99,6.5,0.24989999999999998
4097,Carolina Herrera 212 VIP Black NY Rodeo  ,100,72.05,8.1,0.7204999999999999
4098,Beviro Sevillian Villain  ,50,43.2,7.4,0.8640000000000001
4101,Nusuk Ana Al Awwal Men  ,100,14.99,8.4,0.1499
4102,Riiffs Imperial Blue  ,100,18.44,8.0,0.1844
4103,Riiffs Prive Noir  ,100,20.96,8.1,0.2096
4105,Riiffs Honour  ,100,18.99,7.8,0.18989999999999999
4106,Nusuk Al Mukhtalif Signature  ,100,27.69,8.0,0.27690000000000003
4107,Rihanah Vision Pour Homme  ,100,52.01,7.1,0.5201
4108,Tom Ford Eau d'Ombré Leather  ,10,31.75,8.2,3.175
4109,French Avenue Inej   ,80,42.72,7.8,0.534
4112,Fragrance World Supreme L'homme Extreme  ,100,19.99,8.3,0.1999
4113,Le Chameau Atelier Intense  ,80,15.13,7.5,0.18912500000000002
4114,Mexx Inspired Warmth for Him  ,30,8.54,7.0,0.2846666666666666
4115,French Avenue An Equestrian Series Pierce  ,100,54.0,7.9,0.54
4117,Police Potion Absinthe For Him  ,100,18.0,7.9,0.18
4118,Rue Broca League Arena  ,100,14.87,8.0,0.1487
4119,Fragrance World Olfactory Music Fest  ,100,33.82,8.7,0.3382
4121,Marc Ecko Blue  ,50,14.6,5.8,0.292
4123,Guess Iconic Men  ,50,28.83,6.4,0.5766
4124,Guess Man  ,150,29.95,6.6,0.19966666666666666
4125,Etienne Aigner Initial  ,100,18.7,5.6,0.187
4126,Rasasi Blue for men  ,100,27.36,5.9,0.2736
4127,David Beckham Infinite Aqua  ,50,12.1,6.3,0.242
4129,Khadlaj Safwa  ,30,28.64,4.5,0.9546666666666667
4130,Bentley Beyond The Collection Magnetic Amber  ,100,94.35,9.1,0.9434999999999999
4131,David Beckham Botanical Resin  ,50,12.81,7.3,0.2562
4133,Le Chameau Imperial  ,90,13.86,8.0,0.154
4134,Mexx Inspired Nature for Him  ,30,8.54,7.1,0.2846666666666666
4135,Mexx Inspired Warmth for Him  ,50,11.69,7.0,0.23379999999999998
4136,Mexx Summer Daydream  ,30,10.99,6.9,0.36633333333333334
4137,Jeanne Arthes Pure Romantic  ,100,11.6,7.5,0.11599999999999999
4138,Mexx Inspired Nature  ,50,12.18,6.6,0.24359999999999998
4141,Cartier Déclaration  ,200,144.71,7.4,0.72355
4142,Abercrombie & Fitch 100% Passion Man  ,50,46.95,6.3,0.9390000000000001
4143,Abercrombie & Fitch 100% Passion Man  ,30,38.95,6.3,1.2983333333333333
4144,Maison Alhambra Your Touch Amber  ,100,12.33,7.5,0.1233
4145,Fragrance World Creme Of Clouds  ,100,28.04,8.0,0.2804
4147,Cartier Déclaration  ,150,108.8,7.4,0.7253333333333333
4148,Afnan Ornament  ,100,33.2,8.0,0.332
4149,Ajmal Wisal Layl  ,50,33.82,8.0,0.6764
4150,Police To Be My.Avatar For Man  ,75,14.99,7.5,0.19986666666666666
4151,David Beckham Amber Breeze  ,100,16.8,7.7,0.168
4152,Police Rich Guy  ,50,16.45,6.7,0.32899999999999996
4156,Korloff So Nomad  ,88,78.8,4.0,0.8954545454545454
4158,Mercedes Benz Sea  ,30,42.95,6.7,1.4316666666666669
4160,Iceberg Iceberg Homme  ,100,15.66,6.9,0.1566
4161,Korloff So Nomad  ,50,51.4,4.0,1.028
4165,Hamidi Ilham  ,100,12.3,8.5,0.12300000000000001
4167,Hamidi Insignia Azure  ,105,28.1,8.3,0.26761904761904765
4169,Helan M-OUD  ,50,26.1,6.0,0.522
4171,Hamidi Junoon  ,100,13.1,7.3,0.131
4174,Knize Two  ,125,86.47,7.1,0.69176
4175,Trussardi Primo  ,30,23.99,7.0,0.7996666666666666
4176,Loewe Agua Mar Coral  ,150,84.99,7.3,0.5666
4185,L'Erbolario Vetiver  ,100,59.3,7.0,0.593
4190,Issey Miyake L'Eau d' Pour Homme  ,150,61.8,7.7,0.412
4192,Iceberg Twice Cyan  ,75,7.84,5.8,0.10453333333333333
4193,BVLGARI Man In Black  ,200,121.6,7.9,0.608
4199,Antonio Banderas Black Seduction  ,200,22.64,7.1,0.11320000000000001
4202,Louis Cardin D'noire  ,85,21.86,9.0,0.2571764705882353
4204,Riiffs Celesto Turquoise  ,100,20.61,8.3,0.2061
4206,Jeanne Arthes Night Club  ,100,8.9,8.2,0.08900000000000001
4207,M. Micallef Royal Vintage  ,50,99.7,7.9,1.994
4210,Cerruti Silver Night  ,50,22.2,7.2,0.444
4211,Eze Elation  ,75,30.22,7.0,0.4029333333333333
4212,La Fede Celebrity Fame  ,100,12.8,7.5,0.128
4213,La Fede Symbol Of Power  ,100,12.8,7.5,0.128
4214,Anfar La Perle Homme  ,85,39.31,7.5,0.46247058823529413
4215,JOOP! Wow!  ,60,25.87,7.3,0.4311666666666667
4216,Tom Tailor Perspective  ,50,19.8,7.7,0.396
4217,Tom Tailor Cool Mind for him  ,50,21.9,6.9,0.43799999999999994
4218,Tom Tailor New Blue  ,30,14.3,6.8,0.4766666666666667
4219,Brioni Suave  ,60,76.0,6.6,1.2666666666666666
4220,Costume National Free d'Homme  ,100,124.99,7.9,1.2499
4222,Rasasi Junoon Satin For Men  ,50,31.75,8.3,0.635
4228,Rave Marconi Black Intense  ,100,9.9,7.3,0.099
4229,Rayhaan Imperia Intense  ,100,15.75,7.0,0.1575
4230,Etienne Aigner Initial  ,100,83.83,5.6,0.8382999999999999
4233,Calvin Klein Eternity  ,10,30.0,7.0,3.0
4235,SuperZ La Bohème Extrait de  ,50,65.96,7.9,1.3192
4246,Oriflame Nordic Waters  ,75,23.9,7.9,0.31866666666666665
4247,Nabeel Dahn Al Oud Amiri  ,100,52.86,8.3,0.5286
4248,Nabeel Marble  ,80,86.44,8.6,1.0805
4249,Maison Alhambra Glacier Pour Homme  ,100,13.55,7.3,0.1355
4250,Orientica Royal Collection Victory  ,80,65.54,8.2,0.81925
4251,I/ME Epic 360  ,45,33.4,2.0,0.7422222222222222
4253,Penhaligon's A London Dandy  ,100,178.26,7.4,1.7826
4256,Milton-Lloyd Milton Colour Me Volt  ,90,27.49,5.8,0.3054444444444444
4258,Hugo Boss Bottled Beyond  ,30,45.1,7.3,1.5033333333333334
4259,Dolce & Gabbana Light Blue Pour Homme  ,200,173.5,7.6,0.8675
4260,Arabiyat Hamdan The Sheikh  ,75,24.23,8.0,0.32306666666666667
4262,Cartier Déclaration Eau de Toilette ,50,50.55,7.4,1.011
4265,Arabiyat Prestige Hamdan The Brave  ,75,39.99,7.7,0.5332
4269,Aramis Intuition Intense  ,50,57.6,8.0,1.1520000000000001
4270,Karl Lagerfeld Jeans Urban Green  ,60,13.95,6.0,0.23249999999999998
4271,Karl Lagerfeld Jeans Urban Green  ,100,20.95,6.0,0.2095
4275,SuperZ Gentleman Extrait de  ,50,64.43,7.4,1.2886000000000002
4277,Jean Paul Gaultier Scandal Le   ,7,21.19,7.8,3.027142857142857
4278,Tiziana Terenzi Chimaera  ,100,134.43,8.0,1.3443
4280,Dolce & Gabbana Pour Homme ,125,59.99,7.6,0.47992
4281,Guess Seductive Desire  ,30,11.79,7.8,0.39299999999999996
4283,Armaf Checkmate Black Knight  ,100,35.99,8.6,0.3599
4284,Elie Saab L'Homme Intense  ,50,79.65,6.8,1.5930000000000002
4285,SuperZ Budapest Gold Dust  ,50,88.57,8.4,1.7713999999999999
4286,Givenchy Gentleman Boisée  ,100,73.39,8.0,0.7339
4287,Pascal Morabito Or & Black  ,100,33.8,7.8,0.33799999999999997
4289,Castelbel Gentlemen's Club  ,100,31.9,5.3,0.319
4290,Yves Saint Laurent MYSLF  ,60,100.2,7.4,1.6700000000000002
4291,Argos Pour Homme  ,100,208.4,7.2,2.084
4292,Davidoff Cool Water Intense  ,50,41.6,7.4,0.8320000000000001
4293,Elie Saab L'Homme Intense  ,100,117.99,6.8,1.1799
4294,Guess Seductive Desire  ,100,52.7,7.8,0.527
4295,Guess Seductive Desire  ,50,43.2,7.8,0.8640000000000001
4296,Penhaligon's Bold Blend  ,100,198.7,6.3,1.9869999999999999
4298,Bond No.9 Coney Island  ,50,176.29,6.1,3.5258
4300,Hermes Terre D'Hermes  ,125,174.99,8.1,1.39992
4301,Tonino Lamborghini Acqua  ,75,11.05,6.5,0.14733333333333334
4302,Adidas Moves  ,30,16.24,6.2,0.5413333333333333
4303,Roger & Gallet L'Homme Menthe  ,100,67.88,7.4,0.6788
4304,Nautica Blue Ambition  ,100,18.99,6.3,0.18989999999999999
4305,D.R Harris Sandalwood Cologne ,50,95.9,7.4,1.9180000000000001
4306,Perry Ellis 360 Red  ,50,32.15,7.5,0.643
4307,Banana Republic Slate  ,100,24.99,6.0,0.24989999999999998
4310,Tonino Lamborghini Millennials  ,75,14.78,7.8,0.19706666666666667
4311,La Rive His Passion  ,100,38.13,6.7,0.38130000000000003
4312,Franck Olivier Sunrise  ,75,44.44,8.1,0.5925333333333334
4313,Marc Jacobs Bang  ,50,150.0,7.1,3.0
4314,Leonard  ,100,48.23,8.4,0.48229999999999995
4315,John Varvatos Oud  ,125,41.5,7.9,0.332
4316,Lacoste Eau De Lacoste Jaune  ,175,173.07,5.7,0.9889714285714285
4317,JOOP! Homme Absolute  ,80,23.45,7.8,0.29312499999999997
4319,Rabanne 1 Million  ,10,14.54,6.8,1.454
4323,Antonio Banderas Golden Secret  ,50,21.7,6.5,0.434
4324,Al Haramain L'Aventure Knight  ,100,61.02,7.3,0.6102000000000001
4325,Ajmal Gold For Men  ,100,52.85,8.3,0.5285
4326,Salvatore Ferragamo Attimo Pour Homme  ,40,25.49,6.2,0.63725
4327,Armaf Bucephalus XII  ,100,22.5,6.0,0.225
4328,Gianfranco Ferré Acqua Azzurra  ,30,30.26,6.8,1.0086666666666668
4329,Carlo Corinto  ,100,73.3,7.9,0.733
4330,Tommy Bahama Compass  ,100,109.19,7.0,1.0918999999999999
4331,Caron Yuzu Man  ,125,52.2,6.7,0.4176
4332,Liz Claiborne  ,100,24.72,7.2,0.24719999999999998
4333,Michel Germain Sexual Noir  ,125,99.3,7.8,0.7944
4334,Adidas Moves  ,50,25.48,6.2,0.5096
4335,Paul Sebastian  ,240,30.37,7.5,0.12654166666666666
4336,Hildegard Braukmann Attitude  ,75,17.21,7.5,0.22946666666666668
4338,Diptyque L'Ombre Dans L'Eau  ,50,223.99,7.3,4.4798
4341,Michel Germain Sexual Fresh Pour Homme  ,125,64.49,5.5,0.5159199999999999
4342,Michael Jordan 23  ,100,29.25,5.2,0.2925
4343,Dior Jules  ,100,145.75,8.3,1.4575
4344,Mercedes Benz Club Fresh Men  ,50,23.22,6.5,0.4644
4345,BVLGARI Aqva Marine Pour Homme  ,150,232.39,7.4,1.5492666666666666
4346,Pal Zileri Collezione Privata Blu Di Provenza  ,100,23.45,7.3,0.2345
4348,Ted Lapidus Altamir  ,125,86.53,7.7,0.69224
4349,Carolina Herrera 212 Vip Men Wild Party  ,100,124.5,7.3,1.245
4350,Cuba Grey  ,100,8.72,5.3,0.0872
4351,Geo F Trumper West Indian Extract Of Limes  ,50,46.99,7.4,0.9398000000000001
4354,Ralph Lauren Polo Blue Gold Blend  ,75,75.0,7.5,1.0
4355,Dana English Leather  ,240,140.69,7.0,0.5862083333333333
4356,Salvador Dali Laguna Homme  ,100,53.75,6.5,0.5375
4357,Ferrari Black  ,125,94.49,6.6,0.7559199999999999
4358,Ted Lapidus Blue Ted  ,100,62.15,6.7,0.6214999999999999
4359,Perfumers Workshop Samba Kiss Man  ,100,36.95,8.0,0.36950000000000005
4360,Calvin Klein Obsession Night For Men  ,75,36.95,6.6,0.4926666666666667
4361,Yves Saint Laurent Jazz Live  ,50,266.69,7.5,5.3338
4363,Kenzo L'Eau Par Kenzo Pour Homme  ,100,82.79,7.5,0.8279000000000001
4364,Ted Lapidus Gold Extreme  ,100,44.0,7.2,0.44
4366,Narciso Rodriguez For Him Bleu Noir  ,50,60.29,7.6,1.2058
4367,Pascal Morabito Black Agent  ,100,25.1,7.7,0.251
4369,Armaf Marjan Silver  ,100,45.03,5.0,0.45030000000000003
4370,Guerlain Homme Intense Pininfarina  ,30,54.99,7.4,1.833
4371,Rabanne Black XS Potion  ,100,136.79,7.0,1.3679
4372,Kenneth Cole Signature  ,100,57.68,6.8,0.5768
4373,Hugo Boss Hugo Man  ,100,66.2,6.8,0.662
4374,Montana Initial  ,75,56.37,6.8,0.7515999999999999
4375,Moschino Friends Men  ,125,110.0,7.3,0.88
4379,Acqua Dell Elba Arcipelago Men  ,50,44.2,7.8,0.884
4380,Abercrombie & Fitch Away Weekend Men  ,30,19.2,7.3,0.64
4381,English Laundry Riviera  ,100,54.85,7.1,0.5485
4382,Zegna Uomo  ,30,131.24,6.3,4.374666666666667
4383,Cuba Prestige Legacy  ,90,9.95,5.4,0.11055555555555555
4384,Hanae Mori HM  ,50,135.98,7.5,2.7196
4385,Cuba Brazil  ,100,8.99,7.1,0.08990000000000001
4386,Creed Tabarome Millesime  ,500,645.47,7.2,1.29094
4387,Ungaro Man  ,30,54.15,6.5,1.805
4389,Calvin Klein Euphoria Essence Men  ,100,90.0,6.3,0.9
4390,Dsquared2 Potion  ,30,78.95,7.3,2.631666666666667
4391,Hollister Feelin' Good For Him  ,30,8.5,6.3,0.2833333333333333
4392,Perfumers Workshop Samba Man  ,100,43.96,6.9,0.4396
4393,Linn Young Pure Admiration  ,100,14.99,6.6,0.1499
4394,Paris Hilton Heir  ,100,82.67,6.5,0.8267
4395,Davidoff Silver Shadow Altitude  ,100,236.24,6.9,2.3624
4399,Jacques Bogart Story Blue Men  ,100,29.99,6.1,0.2999
4400,John Richmond X Man  ,75,39.06,6.9,0.5208
